,clean_text,sentiment
373,i super excited film start year probably anticipated film year it definitely disappoint this film massive fun massive action massive heart the action scenes cool choreography amazing fight scenes martial arts look good i love jokes two main characters banter together great fun this good way origin film far mcu sort flicks flash backs present day keeps pacing film fresh quick character super well known like guardians galaxy i think become household name the shots film gorgeous times beautiful bright colours amazing chinese settings some effects fail little bit enough harm film i loved film i happy back marvel universe,V.Positive
374,probably best mcu origin movie since gaurdians great martial arts action no shaky cam the fight scenes reminiscent older jackie chan movies makes sense since choreographer crew worked movie,V.Positive
375,it unbelievably unbelievable marvel went top chinese culture fantasy myth even tho much even asian community nevertheless i appreciate absorb fight scenes visually stunning choreography exceptional fantastic vfx sfx cgi see details imax my issue execution good dragon raya last dragon meaning disney mcu vibe also i wish i watch many trailers movie cuz lose surprise the post credits tho fun insane,V.Positive
376,this much potential got sadly fight scenes first half better quality compared usual marvel quick cut edited ones they mildly reminiscent matrix fights the intro shangchi theme music even sounded suspiciously similar furious angels matrix reloaded made miss matrix films however anything positive film ends first half second half culminating bloated cgi mess hallmark almost marvel movies in fact shangchi black widow i say latter featured much better visual effects would looked better big screen shangchi would apt direct video release it also help lead actor complete void i going watch jackie chan movies help deal kung fu cravings movie initiated failed deliver,V.Negative
377,i already watch movie three times movie awesome it everything action comedy really embraced chinese culture movie but i excited post credit scene i think seen last shang chi,V.Positive
378,i finished watching say movie soo unique from action atmosphere made experience great words ca even explain i eager see marvel store us next,V.Positive
379,usually i write lot reviews i first showing every marvel movie series left without superlatives amazing,Negative
380,love everything visuals nature action acting everything point best superhero movie year yes new fav avenger,V.Positive
381,the fighting scenes amazing especially intro ending,Positive
382,what breath fresh air film feel like traditional marvel film till end scene mid end credit beautiful creatures scenery the action fast paced blows fault film walk cinema could easily walk back watch,V.Positive
383,this movie would like preface saying i really thrilled asian superhero big screen the trailers looked fantastic i hoping could supplement visuals fight choreographies good storyline well set preexisting i bit visuals stunning expected the fight scenes great but story mixed starts family drama father sister that would good indeed i really enjoyed first half movie even despite main villain supposedly main one point story bit bland opinion certainly conqueror mastermind wielding incredibly powerful artifacts unknown origin sidenote rings turn much beside hurled enemies like projectiles cool light effects words powers really explored represented well second half discover mystical village things go absolutely bonkers if story kept revolving around family protagonist would good but whatever reason someone decided throw complete oddball movie form demons without much explanation backstory thing know exist instantly assume role main bad everyone including previous main villain henchmen must fight at point i sitting amazed visuals absolutely confused actually happening i sure main fight dad demon the great protector dragon demon sister friend katy demon get camoes mcu characters also felt forced wong fighting abomination sure we never find hinted actually pals does mean secretary ross occasionally misplaces abomination friendly sparring sorcerer captain marvel bruce banner also appear briefly examining rings apparently kind beacon again completely nowhere perhaps promise next movie might actually find hell going things seem collection cool deadly mini frisbees movie i glad i went watch cinema yes do i think character lot potential future movies absolutely but right one underwhelming introductions new superhero within mcu date,V.Positive
384,first i concerns fact shang chi complete new carachter never met new surroundings well movie emotional rollercoaster worked beautiful exact humor great actors detailled fightscenes and besides story beautiful getting justice lost mom and makes breathtakingly beautiful,V.Positive
385,a refreshing return theatre going normalcy the movie feels different previous marvel movies i low expectations movie i iron falling love movie character ai formerly knew little the action awesome visuals practical cg awesome story complicated simple saw friends enjoyed start finish simu liu awkwafina great chemistry tony leung relatable relatable villain person over i love movie feeling earth human also full marvel wonder like iron man way opens wide beautiful future marvel leaves optimistic excited,V.Positive
386,awesome movie to honest one best marvel solo films everrr,V.Positive
387,do believe praise movie marvel fans liked got kidding they always trash dc movies liked i get but typical coming marvel fans it shang chi i remember comics it would better it took place enter the dragon vibe what get anything it good action scenes best shang fighting men bus but ben kingsley place furry creature called morris stupid unnecessary ommitted movie it like furry pig wings head face makes sounds like ewok gizmo gremlins so dumb there amusing moments i find irritating something funny thrown odd moments like marvel films give break please the ending something rodan godzilla movie when watching i thought really marvel movie b movie made japan i like first half shang chi the second half ok i saw free i free ticket club card i glad i even i saw trailer i expecting anything i see my opinion see tv it one marvel best and praise say kidding gim break,V.Positive
388,to clear reviews fight i believe situation like if love martial arts love film if chinese probably like even live outside huge marvell fan like movie least tolerate rest probably still marvell film quality good the story less good many points loses common sense even superheroes movies initially lack sense marvell could better least story,V.Positive
389,i high expectations going marvel movie ca believe saying really entertaining good movie especially acting i hated dragons entered story hated fought switching nice story buildup end stupid unnecessary fight similar got extremely bad idea,V.Negative
390,i watched marvel movies humor action never great movies i expecting like nothing first minutes narrator speaks chinese subtitles change usual immediate switch english at first fighting scene i noticed cool music it bit like dubstep but really works scenery morgan freeman small role made laugh i expect also expecting see things slightly mentioned movie i really thought gon na keep mysterious even though glad comic relief characters time ones funny importantly played big role story that course acting great sad scenes believable i rarely see main character tearing i wish could cry like normal human would a lot movies suffer protagonist totally case pro lack forced romance kissing whatever i hate stuff the girl always falls love guy shown though parents fallen love either standards the bit blood movie really fake looking animated made itone thing i happy confusing action scenes no idea going protagonist going it slows important hits typical marvel action also like sister overshadowed forgave closer i gave i happy i felt something watching movie it long,V.Positive
391,this superhero movie this entertaining well acted chinese film a must see absolutely worth your time and money my grade a,V.Positive
392,one beautiful marvel films yet on top visual effects fight scenes top level it interessting see fit mcu whem see next and btw wong legend but yeah i probably go ooor,V.Positive
393,the major concepts film genuinely interesting ruined several problems become norm mcu films point the major things commercialize much point significantly new interesting ideas made boring bland what i say choreography genuinely excellent overall fine make feel anything really,Positive
394,well written funny well made movie make smile relax laugh hype time watched theaters yesterday i say truly masterpiece,V.Positive
395,really original shows new direction filming mcu take,Positive
396,glad see marvel story continuation reboot shang chi lesser known marvel character it reference marvel universe unlike spider man far home shang chi stands actors perform well everybody plays perfectly the scenery visual becomes character fight scenes intense inventive if think another superhero origin story well time i hope see new marvel films future,V.Positive
397,this movie it great action humor would expect marvel movie also complex characters compelling themes respect asian culture i found laughing crying movie i also loved guest appearance old character long forgotten amazing creatures this movie deserves praise get,V.Positive
398,promising start stunning locations nice feel the fights nice of course good cracks along way later get main story line starts fall the jokes start make wonder kind forced picture lame comedy worked good thor ragnarok i really loved but bad that main problem story spoilers alert shang chi villagers could easily made father understand whole thing that guy seems lived years would understand whole talking mind thing one last annoying thing hell two post credits scene good the last one never needed post credits that normal scene could shown would may entertaining new whole superhero movies for others may seem formulaic thing different weak stories,V.Positive
399,applauded ethnic diversity superhero danger could evolve cookie cutter approach take easy way follow black panther legend ten rings ride simu liu slacker san francisco parking cars along best friend katy awkwafina both live easy lifestyle involves hard partying their friends settled gone career shaun everything changes attacked one day bus katy discovers shaun whip smart martial arts believes father wenwu notorious gangster sent goons his sister might also danger flies find wenwu infamous long lived immortal thanks ten rings he changed bad ways met married woman mystical land called another wenwu wants reunited children go free mother believes calling it might black widow marvel universe building next phase superheroes villains you sense come feels low characters pop previous marvel movies liverpool fc soccer team choice balletic martial arts sequences inspired jackie chan type shadow black panther far away the finale cgi heavy turns godzilla monster monster type bash elements dune,V.Positive
400,after watching film i realised script make much sense many errors acting also felt basic hardly comedy funny moments trevor slattery ben kingsley funny hilarious there many hilarious moments character iron man always moment superhero movie especially mcu one scene everyone laughs think people laugh moments films friends auidence members actually find moment film funny music well timed scenes like hans zimmer dramatic style music practically fight scenes sentiment bad cinematography great cgi effects spot,V.Positive
401,i movie great it lot action movie choreography every fight scenes amazing also story interesting lot jokes makes laugh every time cgi visual movie great this movie entertaining this probably best mcu solo movie captain america winter i gave great action movie i like,V.Positive
402,of course i riffing teasing making fun certain things summary line though truth especially consider last third movie quite fantastical pun much and may seen bus scene already i imagine many times still quite highlight works wonders because even revealed as plot characters able watch imax screen let tell wow but also wow much respect marvel feige anyone involved dared make first ten minutes chinese and throwing lot chinese terms slang well throughout that gives touch authenticity how immigrants america anywhere else world grew i greek also nice i prone sarcastic i really think good thing major big representation especially nowadays rising all people blaming china people china virus movie topic entertainment every promo interview actors involved something mentioned good good us bit biased comes mcu get pure theatrical release instead black widow treatment also available disney plus cinemas time so issue comes and watch big screen dissapointed now waiting stuff drop especially mid credit scene tease credits scene might also hint something bigger tease midway credits actually almost beginning honest back enhoy movie really funny characters quite familiar faces some mcu previous entries also asian cinema well done,V.Positive
403,everything movie great i loved much cgi towards end lacking surprise would asian led film black panther well the fight scenes fantastic i loved every one all around damn good movie,V.Positive
404,after big disappointment black widow safe say i anticipating better outing shang chi thankfully i lived action films biggest plus point it best scenes show choreography brilliant alongside kung wick style visuals typical marvel film solid always the film however lost emotional resonance writing the heart film mainly comes screenplay i felt writing slightly lazy parts heart neither perfect terrible film solid one i enjoyed even hard truly gravitate towards circus wongrating,V.Positive
405,legend ten rings the origin story shang chi father xu wenwu found ten rings power years ago trough history conqueror robber baron in found ta lo mystical village beaten guardian ying li they fall love two children shang li sister xiang tragedy strikes shang chi raised assassin sister trains secret the story xu wanting children join strange quest things go smoothly modern style gin battles involving mystical weapons abound well choreographed martial arts sequnces one great fight aboard runaway san francisco bus hills we also cthuluesque devourer souls flying minions battle chinese flying dragon good guy there also faceless winged wombat mythological beasts a great adventure directed destin daniel cretton,Negative
406,the us government almost toppled pretender named orange wenwu tony leung this quote typical also serious addition mcu legend ten rings although marvel always less serious dc time leaves superman batman cry capes sweet superhero simu liu humanity almost hero uses martial arts opening sequence bus see bad coming cinematic bus rides nobody rousing entertaining it fight sequence i laughed composition satisfying sets character things get heavy sean must confront potentially kill mobster dad wenwu awkwafina katy sean girlfriend amusing throughout adventure right shot big ending battle destin daniel cretton deftly orchestrates fights characters lines authority much seasoned filmmaker he never loses sight central affirmation family primacy potential chaos giant cast multiple plot strands hosts unity glued character marvel whole family especially cinephiles curious the marvel cinematic universe diverse entertaining perfect purveyor heroic fantasies,V.Positive
407,that amazing i thought nothing would take favorite marvel movie place avengers infinity war i wrong shang chi took,Negative
408,hit they somehow succeeded expanding vast mcu without really forcing goes show richness american pocket world culture go long way this solid movie great action sequences cgi delivers mind without mesmerizing tony leung michelle yeoh fight title character ok awkwafina still funny do wait watch tv experience cinema first,V.Positive
409,legend ten rings first marvel film phase worth seeing espically compared extremely generic black widow movie came earlier year the pros film definitely action sequences beautiful cinematography the cons movie humor films predictability pros film definitely outweigh cons,V.Positive
410,a great mix action levity family drama ca relate seen since captain marvel cat hacking tesseract hairball ca relate visual masterpiece elements fan the legend zelda breath wild swoon maybe something everyone relate rings ring bell check iron man make sure hang around scenes,V.Positive
411,the movie absolutely amazing i wish i see defiantly watch,V.Positive
412,this movie great introduction character pretty epic ending looking forward seeing shang chi,V.Positive
413,this movie biggest strength action it well choreographed well captured camera unlike movie i seen that aside characters solid give depth family dynamic heart story where fumbles third act feels like contrasts lot tried set order top fantastical element show overall enjoyable probably appealing marvel movie since black panther,V.Positive
414,let commence saying movie far one action packed marvel movies ever simu liu perfect marvel protagonist awkwafina delivers obligatory yet welcomed dose humor come expect marvel beyond movie rich mythology adventure incredible martial arts combat described another phrase breathtaking introduction new character story feel us start i give move deserves in marvel we trust,V.Positive
415,really good movie immersive recommend fans,V.Positive
416,great story great action this movie definitely wan na watch bring back marvelness,V.Positive
417,it awesome movie something i would definitely watch sometime now film definitely one top films storytelling amazing start finish the action scenes movie lee stylish type martial arts loved movie,V.Positive
418,first thing first cast excellent every performance great chemistry shang katie excellent i glad movie create forced plot two friends a action sequences good better received black widow the bus fight scene first third movie particular minutes movie reunited father i bored beyond belief last act movie the film switches gears continuously dumps exposition audience everything becomes predictable hero needs accept true self story seen million times which shame first act movie seemed fresh typically get mcu movies the fight last act entertaining typical cgi mess found marvel movies the one one shang father genuinely emotional add cgi becomes thing bothers character development excellent performances aside none characters go deep growth the story plays exactly would expect training montages green screen vistas humor ruining moments tension for example katie seems unnecessarily dragged everything learns archery hours survives vicious battle hits monster right neck knows far away it makes eyes roll back head thinking the thing said shang sister the heart wrenching conflict shang quickly resolved character development it nonsense i need little substance flashy gripes aside i entertained spurts watching chemistry stars decent action scenes which makes frustrating falls typical mcu formula first act marvel take freaking risks please,V.Positive
419,i pleasantly surprised things the plot simple thus mostly free unignorable integration chinese elements quite well reasonable development characters including bad mostly well orchestrated fight sequences quite enjoyable actually felt like jackie chan the movie good tempo action story development feel not many typical silly wisecracks still quite ridiculous stuff one pick like girlfriend sidekicks felt bit place development bit abrupt plot simple typical etc but none prevented movie quite enjoyable experience,V.Positive
420,well the truth movies marvel way better movies anyone else there story beautiful visuals love drama comedy package well worth big screen experience go see fan action fantasy magical movies it,V.Positive
421,the action scenes par crouching tiger hidden dragon awesome awesome kung fu movies came there bruce bruce lee jackie chan jackie chan elements elements fight comedy top much forced areas break heavy drama like cape dr strange whipping away better i expected,V.Positive
422,went cinemas year half worth macau fight scene stole movie,Negative
423,this film us well written directed all action sequences well choreographed this origin story give marvel movie vibe positive way unless see post credit scenes yes credit scenes simu liu tony highlight movie awkwafina also performed well her chemistry simu extraordinary comic timing also perfect,V.Positive
424,shang chi one best solo movie till marvel if waiting come ott platform gon na regret watching theaters unless due much op movie bgm movie give vibes kung fu panda chinese instruments dj snake arts and other fighting sequences also very amazing searching good movie years covid movie watch beware spoilers enjoy movie,V.Positive
425,shang chi movie review no spoilers oh wow i really loved film it really went beyond expectations to tell truth i idea would play as matter fact i pretty good predicting movie really guessing i highly recommend watch film of course disney film gave vibes similar mulan course oriental film gave vibes crouching tiger hidden dragon and course marvel comics film regular marvel movie i highly recommend watch already you going love trust this worth every penny,V.Positive
426,honestly one best marvel movies made date could even surpass black panther the acting especially tony leung dad incredible along visuals soundtrack storyline writing loved actually spoke chinese authentic scenes vs making speak english whole time accent true asian culture definitely us proud,V.Positive
427,i really liked movie i marvel fan i usually like wanda characters film makes like and time i would never thought i would like another character marvel outdone sure,V.Positive
428,perfect casting great flow throughout solid story character development great movie take family watch provides many topics better start dictate end see good cherish loved ones many others for mark really good movie ca wait next movie i ca wait chapter two,V.Positive
429,shang chi legend ten rings great marvel studios film the story fun engaging surprisingly emotional shang chi relationship father sister the father death surprisingly impactful movie well one issue story film would take pause plot flashbacks exposition they make film boring slow times many plus flashbacks helpful the visuals action scenes film opinion best action scenes mcu the film takes advantage martial arts action deliver epic fight scenes the visuals also stellar the cgi top notch backgrounds best characters fun watch throughout movie feel engaged characters shang chi katy chemistry great the villain great antagonist film some characters bland forgettable good ones shine throughout great mcu film compelling story great fights visuals engaging characters it bit slow times film must watch my favorite mcu film since far from home,V.Positive
430,i never write reviews let tell i enjoyed movie every inch heart i speak rest people theate well definitely big win i simply enjoyed portrayed english chinese language i recommend movie anyone family looking good laugh beautiful cinematic piece,V.Positive
431,watch theaters it great storyline well developed characters the entire cast fantastic moments humor seriousness seamlessly blended loved seeing asian superhero rocked he brilliant,V.Positive
432,honestly i happy write good review change it almost years since anything decent came tenet amazing pretty much everything garbage i thought bar quality fallen low way back but holy cow everything movie great it funny beautiful great writing great cg amazing fighting scenes even magical creatures neutral non political proper comic book story well done kevin louis please keep and thank,V.Positive
433,best action sci fi movie ever pliz go watch movie one finest movie marvel marvel good job,V.Positive
434,excellent cast story fine jokes funny action well filmed could see actually happening snake eyes take note much better black widow,V.Positive
435,the vfx cgi movies great best debut movie point view action scenes good even father wanted see movie loved movie purely family i really liked movie made lot new fans mcu community,V.Positive
436,marvel back root one perfect film hell lot entertaing black widow far big surprise film wont spoil yeah watch theaters home watch nontheless great film with heart soul,V.Positive
437,action packed movie comedy kamehameha,Positive
438,growing kid kung fu movies went opened it blown away the cast outstanding visual effects cinematography vibrant colours fight scenes fantastic enjoyed music laughing time exited added characters diversity new legend ten rings spectacular movie watch,V.Positive
439,i someone fan action movies i really but even denying action sequences brilliantly executed lot hit marvel movies simu liu falters little bit leading man truly impressive cast support awkwafina brilliantly funny quippy always and tony leung complex antagonist hero father depth visual effects beyond beautiful they reminded ferngully nature i observed child good stuff there surprising cameos hilarious good see imax long cinema hiatus definitely check one,V.Positive
440,as asian american excited see new series asian characters thank marvel this could best visual representation kongfu among hollywood movies especially part dad music amazing wish understanding asian culture could deeper example history introduced shangchi aunty wooden sculpture used visually present but ancient china good things documented carved stone monument bad things happened documented essence shang chi mom could easily handle father rings kong fu presented clearly it lot i checked writers i think understood i guess least could consultant understood part help drafting story details real gems asian culture deep block enjoying movie it blast watching even someone grew watching kongfu movie,V.Positive
441,well this movie deserved watched theaters the flaw movie little bit fast paced,Positive
442,very impressed entire movie great visual effects action scenes point well written story definitely must see,V.Positive
443,it amazing visuals depth store inside jokes true marvel fans notice this another masterpiece made marvel studios,V.Positive
444,was great movie climatic fight amazing side note disney got rights dragon ball z live action movie would great use director movie,V.Positive
445,i watched best movie marvel full cocktail action drama emotion comedy special thanks pina sir ben k tony sir actor ply shangchi whol cast superb role great work last epic dragon vs dragon fight great unfortunately open theater state i watched lptop great experience,V.Positive
446,this movie spectacular from visuals action sequences soundtrack everything amazing literally full body chills watching movie,V.Positive
447,i nothing negative say movie perfect highly entertaining fun action packed emotional great story telling comedic well awesome post credit scenes well ca wait second one,V.Positive
448,i said watching black panther would cool asian cast similar there asian cast movies like crazy rich asian romcom mulan bad in comes shang chi first asian lead superhero movie ever the premise master simu liu confronts past thought left behind drawn web mysterious ten rings organization so shang chi succeed giving us good asian cast big blockbuster another failed attempt firstly action sequences choreography best marvel since captain america winter soldier martial arts focus action scenes shang chi beautifully choreographed we get classic style crouching tiger also get jackie chan style utilization environment action each action scene memorable stunning watch additionally action scenes avoid using lots cuts shaky cam i grateful it also clear actors rehearsed choreography making fights feel believable gratifying it become typical mcu action sequence third act even still pretty enjoyable even good first two cinematography bill pope matrix trilogy spiderman scott pilgrim also excellent shang chi skyscrapers forests marvel movies never looked good shang chi bill pope director destin use lighting colours effectively allow genuinely beautiful shots the music score joel west also pretty good joel utilizes electronic sounds songs scenes city uses traditional asian instruments mystical areas joel score captures scene songs also quite good albeit memorable weeknd lamar black panther i also love story exploration family shang chi whilst using asian stereotypes it also overuse humour like marvel previous outing black widow use jokes every couple minutes ruin serious scene shang chi thankfully avoids thus allowing emotion scene linger longer there still jokes though genuinely quite simu liu charismatic charming cool titular character shang chi i think marvel succeeds casting department simu liu delivers making believe guy top tier martial artist i also think simu gives good performance emotional moments well his chemistry awkwafina plays shang chi friend katy great the banter shang chi katy funniest scenes makes believe two friends years however tony leung plays main villain wenwu real mandarin one steals show tony leung phenomenal convey exact emotions character body language alone masterful acting my biggest worry mcu origin movies villains lacklustre shang chi fall wenwu sympathetic also extremely fearsome he also father shang chi makes conflict feel meaningful tragic wenwu evil person still good i like shang chi suffers villain problem razorfist played florian wenwu henchman get backstory i mind much though mostly chase shang chi like henchman there also scene seem visibly worried wenwu health gives character depth on hand villain death dealer mysterious assassin wenwu massive disappointment he looks cool visibly distinct ten ring members relevant shang chi past amounts absolutely also hero shang chi katy shang chi sister xialing played zhang she get enough interactions shang chi katy father wenwu feels like waste it shame interactions shang chi katy enjoyable also interact dad wenwu missed opportunity character the movie also pacing issue slows significantly second act it featured lot talking exposition flashbacks i felt could cut couple shang chi legend ten rings asian cast movie i waiting it delivers action story characters exciting new addition mcu i ca wait see shang chi finally get see asian avengers team,V.Positive
449,usual marvel origin movie would predictable story check sarcastic tone awesome punchlines check ending hyping next movie check it checked necessary boxes top martial arts awesome fast paced plot cgi packed stunning visuals awesome score post credits like cherry top it coolest marvel superhero origin yet,V.Positive
450,at first glance legend ten rings emotional engaging action packed the truth much behind surface it story self discovery full great character arcs glorious fight scenes dynamic choreography simu liu really shines main character brings much charm role easy grow fond the director destin daniel cretton manages create new mythology inspired comics chinese tradition the visual effects great even outstanding certain moments well concept design mythical creatures finally music really meshes amazingly scenes especially action emotion a new modern superhero arrived ready deliver punches this movie really pulls great origin story proves endless possibilities marvel cinematic universe yet offer,V.Positive
451,i enjoyed seeing asian culture mixed american culture especially marvel movie very enjoyable mentioned different creative,V.Positive
452,great movie fight scenes recommend everyone,V.Positive
453,watched ten rings despite movie title sounding like one black white detective dee types film visually stunning stunning scenery magical creatures gorgeous costumes fight scenes much dancing fighting name issues however the first i think marvel worried offending china chinese people film comes across safe far much dignity if film job interview would position senior vice president chinese equivalent louvre even akwafina i usually count deliver raunchy good time composed also wondering bothered including sister she really anything except moody resentful majority film even as far i tell entire point inclusion film get macau bonus points overused hong kong singapore plenty opportunity could upped humour quotient the chinese people dignified famous also ribald sophisticated sense humour i would loved see sly digs western culture commentary differences east west ca tell guy spends life isolated chinese compound states seamlessly segues macau urban lifestyle kind thing stereotypical when getting married when going get real job conversation basically could really done something movie superhero thing i really want see guide creatures see film they beautifully rendered the fu dogs example i mesmerized watching tiny little movements ear flicks muscle twitches reacting bug bite movement fur mane magnificent but many others i clue looked like chinese mythological creatures i would love know,V.Positive
454,after disappointing marvel entry black widow return form movie marvel needed bounce back with solid performances great setpieces fun action sequences emotional depth humour type film need see big screen go along journey fantastical elements it also paced well intriguing runtime direction solid characters get good amount screen time develop well placed flashback sequences the martial arts fights pretty well done cgi creatures look interesting designs good special effects overall well done i think marvel could keep going proved still make great stuff care,V.Positive
455,this lot fun watch the cast great they made characters believable funny told great story it held well the action scenes blend everything it nice watch something takes away get lost great movie ca wait watch,V.Positive
456,some reviews act like new coming martial arts cinema something it harry potter kung fu very generic predictable,Negative
457,let start saying damnnn marvel made absoluut banger movie it one developed antagonist marvel film cgi stunning watch let alone good story great fight beginning end i one big smile if first film phase i expect bigger things course marvel fan go watch but also opinion best marvel film made definitely worth destined greatness,V.Positive
458,an extremely boring film absolutely predictable plot worth paying attention acting katy total cringe scenes good,Positive
459,i seen twice going third time weekend the fight scenes chefs kiss you living rock seen film yet,Positive
460,marvel productions anything boring the film good representation chinese culture good visuals plot indirect full gaps unexplained things shallow characterising it certain thing turns something else next second quick shifts plot a bit forced comedy lack interesting hooks this marvel disappointment,V.Positive
461,this film funny unique moments overall i think story quite weak moments i fully movie i think sequels could good potential i left cinema without much excitement do get wrong good movie many marvel films top one storyline character developed ect i think reasonable score i would give option bit generous do believe reviews reserved cinematic masterpieces like dark night infinity war,V.Positive
462,positive casting simu liu tony lueng especially tony lueng look badass great acting already heard people praising film action choreography it many cut scenes like many mcu fighting film felt completely unique seen mcu beautiful cinematography soundtrack well great first two act incredible amazing showing life wenwu meet wife etc this type act something mcu usually film open mcu new world myth creature many evil organization mystery ten casting stellar aside one person i care razor fist cough cough everybody played roles jokes may funny people but it funny issue i third act not bad felt detracting first movie established it become every mcu logic part cgi battle it took away great action stunt work expected film exposition bit heavy understandably needed introduce brand newcharacter great way introduce new hero great martial art fight scenes great characters looking forward also top tier film movie industry a top tier film mcu standalone movies,V.Positive
463,nonsense dumb time dumb jokes nothing new weak story making fun male characters nice want see,Positive
464,this movie amazing goes straight favourite movie list it amazing story line great acting mesmerising cinematography good humour it spectacular fight scenes i would definitely recommend movie everyone it must see,V.Positive
465,loved cast understand many people going like insecurities aside cgi storyline characters brought interesting rendition post credit scene also really cool connector may fit new avenger buddies,V.Positive
466,this movie great kung fu wonderful story good acting besides usual special effects i enjoyed movie black widow the action would home classic kung fu hope shang chi ten rings returns soon,V.Positive
467,positive casting simu liu tony lueng especially tony lueng look badass great acting already heard people praising film action choreography it many cut scenes like many mcu fighting film felt completely unique seen mcu beautiful cinematography soundtrack well great first two act incredible amazing showing life wenwu meet wife etc this type act something mcu usually film open mcu new world myth creature many evil organization mystery ten casting stellar aside one person i care razor fist cough cough everybody played roles jokes may funny people but it funny issue i third act not bad felt detracting first movie established it become every mcu logic part cgi battle it took away great action stunt work expected film exposition bit heavy understandably needed introduce brand newcharacter great way introduce new hero great martial art fight scenes great characters looking forward also top tier film movie industry a top tier film mcu standalone movies,V.Positive
468,i huge marvel fan continue disappoint phase it shallow virtue signaling character anymore why earth decide go direction endgame this movie moments gets lost woke lack depth i pray end marvel cinematic universe enjoyed much if end great year run do waste time nonsense,V.Positive
469,shang chi really fantastic film reached expectations well absolutely dout movie would one best action film mcu this movie much action never experienced mcu quite often it purely entertaining starting end i would say everyone watch movie theaters experience action music bgm movie is going to bring new era of superhero,V.Positive
470,aesthetically beautiful likable work simu liu awkwafina also special shoutout ben kingsley whose trevor slattery made laugh hard everytime wait see coming mcu amazing characters,V.Positive
471,this new marvel movie bad the main actor ca act side characters,Negative
472,from beginning i fooled believing would cliche origin story completely shattered expectations end this movie extremely fun leave stunned end the choreography fighting flawless give disappointing action scenes there groundbreaking performances especially lead this take anything away film though i confident improve become comfortable do leave credits absolutely needs seen theaters great movie,V.Positive
473,ok i really liked in particular i really liked characters i loved hero journey shang chi went i loved relationship katy sister they likable badass way and could empathize i thought strong villain not physically compelling a lot mcu villains come across one note but complex layered so great see and course strongly acted well akwafina maybe least strongest main cast check the farewell really want see shine like still good loved fight choreography probably best fight scenes get mcu and i loved visuals used scenes well some shots truly stunning downside i though i wanted know magic works like final battle shang chi father suddenly mastered mother and i know movie kind pokes fun end shang chi tell friends day training but seriously happen is mother son is specifically place i needed little also fight totally spoiled trailers didnt really anything added questions i guess needed way set wong mid credits scene though and mid credits scene general raised questions like bruce back human form it clearly takes place events endgame judging arm sling professor hulk form i thought comedy good part i think worked well beginning ending film but didnt always land meatier parts film theres maybe elements i could nitpick part i really liked film im sure i would rank yet i think probably top,V.Positive
474,marvel lot right good fight scene one but movie battles characters available context new world story despite classic somewhat cliche story brought lot joy classics classic reason right cliches powerful right light also post credit scenes yes marvelllllll,V.Positive
475,mannnn movie say first omg the fights the action oh my god marvel slight setback okay black widow movie this movie best fight scenes i seen since raid films the fights well choreographed also fast paced filmed perfection the bus fight incredible the fight beginning mandarin mother wow wow wow okay back reality this movie flaws first pacing like film tat slow the score honestly weak might theater moments score make feel something credits movie let plot sometimes leans pretty basic plot great screenplay amazing the acting good and special effects good one thing i admit game thrones kind spoiled us design particular mythical creature wo look great could still man fights incredible camera work good fluent movements fast i could see everything after snake eyes i thought i would never see good martial arts movie considering average shang chi you made welcome back marvel,V.Positive
476,despite promoting lot game changer different kind genre pace they mixed match cgi world acting chemistry actors thanks blessing us best movie year easily you would surprised newcomers marvel be prepared mind blown,V.Positive
477,this movie fantastic it great job standing including little easter eggs rest mcu throughout film simu awk killed roles i ca wait see characters the story compelling theme movie unique refreshing industry usually films i stress enough well also executed use female roles empower women accomplish goals katy xialing along shang whole ride played important roles lastly inclusion shang katy mcu longterm good move part marvel i ready come end credit scene including last one the ten rings marvel still killing game people hate movie understand good cinema,V.Positive
478,marvel done much good lately horrible tv shows bad tv show not single good movie since captain marvel nothing seemingly good coming honest i started give marvel produced magnificent movies great entertainment many years lately like magic come seem much run mill basic boring marvel feel marvel tried introduce political correctness feminism nonsense diversity movie however this movie simple point follows tropes cliches classic heroes journey exactly works marvel took classical story heard read seen switched things around kept marvel feel made play mainly china almost chinese actors and works imagine sure find political nonsense look hard enough cares great fight scenes lovely sceneries great basic story brilliant well written even get villain understand sympathise even feel sting ah bad make action movie great stuff marvel the points i deduct due movie amazing they pull heroes journey sure also seen done better sound great amazing directing great amazing etc etc everything movie high class greatly done well performed top amazing also objections background story ending i keeping spoiler free this great movie highly entertaining definitely worth ticket price go see get faith marvel restored,V.Positive
479,movie like way better watch streaming cinema actually regretting going watch while suicide squad least something new dc absolutely nothing new marvel,V.Negative
480,its good learns rings technique wins basically mothra shows kills dad village saved worst cameos ever worst ever film bar suicide squad trust saved alot money time,Negative
481,another lame attempt disney marvel cash old school marvel character completely ruined another character year history story base little facts showed little abilities character if cant get story right come totally new glad got comics back disney nothing ruining history everything touch i stayed home watched netflix movie kate saved money even jolt jolt kate better movies,V.Positive
